id,Y1,Y2
2672,0.9742804,0.010709776
2673,0.32952723,-0.24827418
2674,0.59721756,-0.34073105
2675,-0.2677853,-0.29527712
2676,1.1789664,-0.06667076
2677,1.0313432,0.061044585
2678,-0.12629282,-0.32989872
2679,0.6130873,-0.24855883
2680,0.8694315,-0.034827586
2681,-0.6852346,-0.30941138
2682,-0.14152972,-0.3542448
2683,0.28395915,-0.33502045
2684,0.013090555,-0.2714737
2685,-0.08845321,-0.29680878
2686,0.41876635,-0.2664593
2687,0.5596086,-0.3190252
2688,0.09166451,-0.42996746
2689,1.2796052,0.14080177
2690,-0.21349278,-0.09033072
2691,-0.39194477,-0.28073737
2692,0.731597,-0.0912722
2693,-0.1455276,-0.04839923
2694,-0.1693061,-0.32495505
2695,0.2964134,-0.13281882
2696,0.027766028,-0.33007023
2697,-0.25906262,-0.20490903
2698,-0.14606354,-0.30776587
2699,-0.06330691,-0.3641132
2700,0.25146297,-0.33191064
2701,0.30163485,-0.29731768
2702,-0.5955184,-0.23325908
2703,-0.19858529,0.28617302
2704,-0.6919727,0.4810361
2705,2.2451224,1.1480954
2706,-0.7869605,0.011810795
2707,0.008574443,0.21448201
2708,1.0054219,-0.06212819
2709,-0.17869574,0.23439243
2710,-0.47249466,-0.062827416
2711,-1.09908,0.040592078
2712,0.45441028,-0.2365931
2713,0.48837963,-0.10618909
2714,-0.9193949,0.049567133
2715,-0.22260974,0.13646449
2716,-1.020617,-0.13500868
2717,-0.7696921,1.1987493
2718,-2.923241,0.96830195
2719,1.4449767,0.37335896
2720,0.16282044,0.24991779
2721,-0.40200323,0.031340003
2722,-1.1240188,0.36451244
2723,-0.98443717,0.2059557
2724,-1.9188596,1.2320706
2725,0.06934687,0.22138117
2726,0.901006,0.27664647
2727,-1.0075977,0.38942
2728,0.59773374,0.3082044
2729,1.3872728,0.1814099
2730,-0.95618385,-0.020519217
2731,-0.2501275,-0.11824168
2732,-0.11373883,-0.23862553
2733,1.0111855,-0.18099833
2734,0.8983405,-0.20831472
2735,-1.2409767,-0.134254
2736,0.33630055,-0.47476295
2737,0.29982296,-0.38003582
2738,0.4011389,-0.29689917
2739,1.13555,0.31604096
2740,1.2891207,0.1267959
2741,0.7782831,-0.2522139
2742,-0.40929943,-0.22057654
2743,-1.0803187,-0.13949314
2744,0.4528051,-0.3544596
2745,-0.9794215,-0.35777023
2746,0.16502772,-0.40487403
2747,-0.4410016,-0.43240663
2748,0.2260238,-0.4939643
2749,0.07639919,-0.49593762
2750,0.57800573,-0.4285616
2751,0.115920514,-0.31698784
2752,-0.5443307,-0.4805335
2753,0.5343631,-0.503148
2754,0.4101643,-0.33785924
2755,0.0005160372,-0.40856293
2756,-0.123738214,-0.36378592
2757,0.46565697,-0.27256566
2758,-0.25416294,-0.32359114
2759,-0.31357694,-0.35082874
2760,0.52662015,-0.32558674
2761,0.66024,-0.34876743
2762,-0.14008094,-0.3276011
2763,-0.3229307,0.115750946
2764,0.045443162,-0.09277687
2765,0.4661273,-0.12583901
2766,-0.87982005,-0.007882284
2767,-0.423867,-0.096161835
2768,-0.16658089,-0.2930279
2769,-0.13608064,-0.30868915
2770,-0.31768465,-0.20263389
2771,0.16116823,-0.31088138
2772,0.6104818,-0.4248978
2773,0.017979903,-0.41670936
2774,-0.004099227,-0.43380228
2775,0.41607028,-0.3551149
2776,0.1553092,-0.45532554
2777,-1.4000101,-0.27428895
2778,-0.67091614,0.04700755
2779,-0.048511147,-0.18178372
2780,0.5861225,-0.3064936
2781,-0.003274094,-0.32733864
2782,-0.015806587,-0.24425124
2783,1.0578657,-0.19880183
2784,0.9483676,0.012338864
2785,-0.12904127,-0.07645967
2786,0.50926214,-0.21194378
2787,-0.06388145,-0.30221513
2788,0.42495322,-0.27324405
2789,-0.50283587,-0.35522255
2790,0.38241518,-0.33654922
2791,0.23732291,-0.083540164
2792,-0.3798113,-0.09832989
2793,-0.40519306,-0.10840471
2794,0.77952254,-0.22993274
2795,-0.61773837,-0.29523507
2796,0.15874313,-0.33367804
2797,-0.13148177,-0.26462433
2798,0.36154947,-0.2945627
2799,0.024256937,-0.26268953
2800,-0.47192597,-0.32682043
2801,-0.63562095,-0.3517426
2802,-0.2766953,-0.17639138
2803,1.3190444,-0.10557563
2804,-0.16560122,-0.037185356
2805,-0.48042554,-0.27157015
2806,0.34117928,-0.3480072
2807,-0.18279165,-0.33905134
2808,-0.89006096,-0.15055874
2809,0.44848374,-0.18465485
2810,-1.0492243,-0.23193054
2811,0.12308106,-0.19218779
2812,-0.045491356,0.028190913
2813,0.17079403,0.006770245
2814,0.1448488,-0.17936401
2815,0.08708604,0.9432333
2816,-0.38785365,0.17882377
2817,1.1964935,0.013432421
2818,-0.25443897,-0.24888733
2819,-0.41356,-0.23633225
2820,-0.411038,-0.31292042
2821,0.48137712,-0.27317423
2822,-0.3713125,-0.28236535
2823,0.41559985,-0.31197613
2824,0.6547475,-0.20400977
2825,0.95060307,0.36044765
2826,-1.72941,0.053762816
2827,-0.15579695,0.13361663
2828,0.3931989,-0.30865017
2829,-0.03632573,-0.24819268
2830,0.09087824,-0.19054702
2831,-0.24835527,-0.18976684
2832,0.85314685,-0.24384663
2833,0.0015358529,-0.37978062
2834,-0.022009889,-0.28355518
2835,-0.26527756,-0.2860303
2836,-0.17237844,-0.32034376
2837,-0.4182959,-0.3906293
2838,0.06417352,-0.41885513
2839,-0.6993885,-0.39837033
2840,-0.66407096,-0.23922919
2841,-0.002943631,-0.1259306
2842,-0.1725947,-0.4856707
2843,-1.155713,0.14524364
2844,-0.663392,0.7187955
2845,0.3201412,0.10175778
2846,0.39719972,-0.21491382
2847,-1.2044976,0.014510793
2848,-0.45942223,-0.08647662
2849,-0.48155236,-0.11648052
2850,0.31815523,-0.40569454
2851,-1.7735468,0.64859325
2852,0.3296633,-0.06200901
2853,1.0242711,-0.04215359
2854,0.5272129,0.0403497
2855,0.84671235,0.15869588
2856,-0.14487456,-0.09284468
2857,0.45596844,-0.16891527
2858,0.015586456,-0.3561366
2859,-0.9622043,-0.31092876
2860,0.5098944,-0.2945719
2861,-1.0594487,-0.3043409
2862,0.8759018,-0.25340232
2863,0.2606529,-0.3288337
2864,0.1689465,-0.24693191
2865,0.81315666,-0.39065903
2866,-0.22150971,-0.34404632
2867,-0.19396706,-0.3409374
2868,0.1992232,-0.2930249
2869,0.06702835,-0.40182665
2870,0.9337941,-0.19033302
2871,-0.39004257,-0.25163728
2872,-0.21400923,-0.3301676
2873,0.051935077,-0.42034578
2874,0.46148854,-0.3011499
2875,-0.5385821,-0.43833622
2876,-0.037846833,-0.45345265
2877,0.09352719,-0.47820428
2878,-0.3424902,-0.37390152
2879,0.19166957,-0.4439267
2880,0.37785366,-0.1695222
2881,-0.67656577,-0.20817979
2882,-0.2711975,-0.3611049
2883,0.09794739,-0.26260096
2884,-0.39810237,-0.3469946
2885,-0.7586656,-0.0696952
2886,0.19468231,-0.23980466
2887,0.34147638,-0.33422667
2888,-0.62353766,-0.34018648
2889,0.28234097,-0.44893497
2890,0.094890095,-0.38322407
2891,0.29131445,-0.42161897
2892,0.58639395,-0.41948274
2893,0.5363018,-0.2606271
2894,-0.18498404,-0.44267723
2895,-0.021838859,-0.37247986
2896,-0.14079967,-0.4502795
2897,0.30370784,-0.45662734
2898,0.13649307,-0.38482794
2899,0.116671614,-0.39050406
2900,0.31803924,-0.48289683
2901,0.02482401,-0.39794004
2902,0.13312736,-0.34903303
2903,-0.39509377,-0.3959005
2904,-1.1650529,-0.21723604
2905,-2.3223016,2.7828457
2906,-0.10739374,1.1019022
2907,-2.3693895,0.95140547
2908,0.9115603,1.3494179
2909,-2.41375,2.6899962
2910,-3.110734,2.3756297
2911,1.6102983,2.2879474
2912,1.7288953,1.4510735
2913,-0.38391817,1.0149547
2914,-0.8875803,0.034461048
2915,0.575031,-0.07259273
2916,-0.21025226,0.13472207
2917,0.7137515,-0.05371189
2918,-0.9542945,-0.19663252
2919,-1.050807,0.033228394
2920,0.17596653,-0.057122707
2921,1.1107591,-0.22042862
2922,0.018970048,-0.366701
2923,-0.5576828,-0.16884325
2924,0.6953883,-0.39809227
2925,1.2568386,-0.022914171
2926,-0.099490225,-0.13624313
2927,0.979892,0.34264043
2928,-0.6328134,-0.27407295
2929,-0.3064909,-0.39488283
2930,0.06989415,-0.39567208
2931,-0.008995133,-0.42813766
2932,-1.2173215,-0.28156325
2933,0.84125525,-0.134034
2934,0.7872509,-0.2227071
2935,1.9411391,0.28343907
2936,0.21671344,-0.18708299
2937,-0.3979903,-0.28263855
2938,-0.31519866,-0.2738679
2939,-0.14976627,-0.2369425
2940,0.31625465,-0.4821011
2941,-0.46057215,-0.4209695
2942,-0.42625156,-0.40365225
2943,0.57828504,-0.4778206
2944,-0.61757106,-0.41082206
2945,-0.2837822,-0.39912197
2946,-0.13126583,-0.41255555
2947,0.6043782,-0.36507067
2948,-0.1194317,-0.50133115
2949,-0.2939785,-0.47914153
2950,-0.15882342,-0.51275307
2951,0.5734844,-0.39881212
2952,0.079551436,-0.4609787
2953,-0.031926263,-0.508636
2954,0.27256712,-0.43315592
2955,0.62386715,-0.3106988
2956,0.14319098,-0.3488598
2957,0.23695518,-0.33588365
2958,0.098579966,-0.40150893
2959,0.17930411,-0.3160283
2960,0.6851544,-0.29218143
2961,-0.22512583,-0.29660767
2962,-0.65079564,-0.24035992
2963,0.25370744,-0.18884343
2964,0.053493086,-0.30427423
2965,0.09300697,-0.19270988
2966,-0.47566485,-0.36665192
2967,0.08401875,-0.35510236
2968,-0.5991766,-0.43856776
2969,0.37324268,-0.43450797
2970,0.33779544,-0.5221815
2971,0.38225013,-0.49849412
2972,-0.09883637,-0.5251396
2973,0.50696254,-0.2857198
2974,-0.082185745,-0.34574038
2975,-0.42510387,-0.4506647
2976,-0.00045089397,-0.44548714
2977,-0.5891839,-0.46276706
2978,0.24258727,-0.43107286
2979,0.2995455,-0.48112854
2980,0.08710024,-0.4684744
2981,0.37305942,-0.43183732
2982,-0.108824864,-0.20478041
2983,0.22080325,-0.4408713
2984,0.8807739,-0.23061535
2985,-0.29446635,-0.28834844
2986,0.33541134,-0.4139171
2987,-0.26398906,-0.39917678
2988,0.26148394,-0.29694754
2989,0.702759,0.21189666
2990,0.06527551,0.15735099
2991,0.4655032,-0.18797554
2992,1.4595313,0.88097525
2993,-0.76808643,0.25142798
2994,0.2536951,-0.0949884
2995,0.16290794,0.032743085
2996,-0.9074887,-0.08076341
2997,0.56745046,-0.15371066
2998,0.24850017,-0.30106086
2999,0.14800383,-0.26940233
3000,-0.5237232,-0.28294733
3001,0.6226365,-0.20373388
3002,-0.27750346,-0.410425
3003,0.45319206,-0.24683207
3004,0.064854056,-0.015109903
3005,-2.0888994,1.5202394
3006,-1.6063602,1.0455984
3007,1.7274879,1.294674
3008,0.76717514,0.41690746
3009,-0.16017625,0.41785738
3010,1.3173372,0.36995637
3011,1.00026,0.94873744
3012,-1.1586456,0.8415258
3013,-0.8867731,0.19825004
3014,-0.820859,0.18406169
3015,0.95043254,0.15652005
3016,0.1673559,-0.1841966
3017,0.8386849,-0.1470975
3018,-1.370239,-0.09565885
3019,0.37061244,-0.1936949
3020,-0.42153296,-0.2013979
3021,-1.1139675,-0.07913479
3022,0.57426566,-0.20071538
3023,-1.129735,-0.22045508
3024,-0.050512396,-0.23987411
3025,0.9774788,-0.23691002
3026,0.24663836,-0.24899922
3027,-0.9208198,-0.33839113
3028,0.5464967,-0.29285064
3029,-0.43006068,-0.3900402
3030,-0.19358642,-0.317289
3031,0.5504209,-0.13453484
3032,-0.05592441,-0.32262668
3033,-0.40061268,-0.30563343
3034,-0.12713909,-0.3704686
3035,1.0538644,-0.34043995
3036,-0.34935814,-0.42011583
3037,0.45147297,-0.43494305
3038,-0.7416433,-0.35086468
3039,0.35851142,-0.3974197
3040,-0.27433956,-0.49718726
3041,-0.5417521,-0.41552654
3042,-0.09879939,-0.45952404
3043,-0.34839478,-0.41639483
3044,0.31332463,-0.44338968
3045,-0.50914305,-0.3593706
3046,0.4314757,-0.46333313
3047,-0.1006946,-0.26363254
3048,1.1483709,-0.17124689
3049,-0.26311004,-0.32881665
3050,0.5837821,-0.34854633
3051,-0.016175395,-0.26046908
3052,-0.22319737,-0.36983252
3053,-0.730001,-0.25125292
3054,0.30497506,-0.34684557
3055,0.04225452,-0.28219998
3056,0.85580915,-0.2757924
3057,-0.01633527,-0.24966711
3058,0.45984,-0.13174777
3059,0.38707832,-0.028596172
3060,-1.0847516,-0.102444105
3061,0.24520563,-0.34042606
3062,-0.42569536,-0.38334745
3063,-0.15354995,-0.15444756
3064,-0.29323643,-0.21507874
3065,-0.8474188,-0.21855348
3066,0.18501149,-0.42661735
3067,0.06149716,-0.45793277
3068,-0.4817384,-0.3166105
3069,-0.12381432,-0.4253565
3070,-0.32681373,-0.14656058
3071,0.12950371,-0.36805093
3072,0.31882468,-0.36262268
3073,-0.8731888,-0.15464246
3074,0.4311252,-0.41202495
3075,-0.5762897,0.016310003
3076,0.23086886,-0.30383688
3077,-0.5281683,0.053741112
3078,-0.2633447,-0.25595182
3079,0.9948088,-0.26047274
3080,0.34993237,-0.34815782
3081,0.115892425,-0.3870777
3082,-0.114692405,-0.4376922
3083,0.5169219,-0.37314805
3084,-0.28154907,-0.41390342
3085,-0.45694005,-0.48705694
3086,0.0918084,-0.50675905
3087,0.58069783,-0.41148582
3088,-0.046103396,-0.42209715
3089,0.13244405,-0.4030267
3090,-0.118195534,-0.48563164
3091,0.87302804,-0.20908345
3092,-0.030060753,-0.31520486
3093,-0.05994133,-0.41450697
3094,-0.33222955,-0.38179398
3095,-0.3072731,-0.3668529
3096,-0.13991779,-0.38335258
3097,0.40710914,1.8919492
3098,0.9121577,-0.18193243
3099,-1.171345,-0.091546394
3100,0.34046572,-0.23575296
3101,-0.11530395,-0.070540756
3102,-0.2453497,-0.2664377
3103,0.38664594,-0.011841008
3104,0.83099806,-0.10914706
3105,-0.07156872,0.23560669
3106,0.86674666,0.03525655
3107,-1.0161911,-0.077553615
3108,-1.3632157,0.06766989
3109,1.0059382,-0.017351363
3110,-0.28143373,-0.31347507
3111,1.5839252,0.14687853
3112,-0.23084776,-0.14681965
3113,0.16376342,-0.29555896
3114,-1.1172605,-0.3019655
3115,-0.600396,-0.18228261
3116,0.25509837,-0.31232503
3117,-0.49184132,-0.4435352
3118,0.2084901,-0.36417428
3119,0.39438707,-0.41160563
3120,-0.41481766,-0.43503788
3121,0.3358342,-0.4738105
3122,-0.9794051,-0.33046892
3123,-0.7118803,-0.08273971
3124,0.11601802,-0.28673193
3125,-0.6614579,-0.3531061
3126,0.03138875,-0.32630005
3127,0.36254957,-0.40384114
3128,0.056274414,-0.4433332
3129,0.25736877,-0.4952952
3130,0.13270344,-0.4774924
3131,0.41916382,-0.121942915
3132,-0.3624245,-0.15598728
3133,-0.47775495,-0.35590604
3134,-0.5981173,-0.4441055
3135,-0.044237535,-0.42968503
3136,0.16447604,-0.47223082
3137,-0.23892424,-0.52701706
3138,0.15888351,-0.49690166
3139,0.30058363,-0.48874235
3140,-0.096427456,-0.51239526
3141,0.34125125,-0.5166188
3142,0.16528699,-0.36181447
3143,-0.14882109,-0.1726904
3144,-0.26327294,-0.43652672
3145,-0.36109418,-0.50502604
3146,-0.039000586,-0.33958477
3147,-0.6328653,-0.4124095
3148,0.01319291,-0.3321724
3149,-0.21420693,-0.4120894
3150,0.110751435,-0.4330604
3151,0.5765563,-0.46795058
3152,0.3873079,-0.45883515
3153,-0.3355899,-0.40894622
3154,0.1573022,-0.42139232
3155,-0.025581328,-0.33417523
3156,-0.43940532,-0.24050458
3157,0.15958647,-0.2521443
3158,-0.16890162,-0.21098979
3159,0.24167746,-0.4033766
3160,-0.013554523,-0.43893886
3161,0.3360015,-0.43579862
3162,-0.07439377,-0.49773282
3163,-0.4658195,-0.2932504
3164,0.20317784,-0.46888104
3165,0.34532353,-0.5004485
3166,-0.58254486,-0.4777824
3167,-0.41232562,-0.38026187
3168,-0.56190884,-0.39009738
3169,0.4365872,-0.44940066
3170,-0.28217554,-0.46314958
3171,0.093667336,-0.44303194
3172,-0.3491248,-0.41570032
3173,0.45574993,-0.42194334
3174,0.00668559,-0.47708458
3175,-0.6221196,-0.281695
3176,0.55200183,-0.32115024
3177,0.35565254,-0.341037
3178,-0.3964786,-0.42299405
3179,-0.31333023,-0.3551675
3180,0.1714129,-0.4361902
3181,-0.21169537,-0.49407503
3182,0.036045805,-0.46670026
3183,-0.38946688,-0.39391673
3184,-0.01957929,-0.4864761
3185,-0.64472204,-0.20051137
3186,-0.48058677,0.057481773
3187,0.33047003,-0.25147182
3188,0.33137724,-0.37577632
3189,-0.15347111,-0.37488636
3190,-0.0012404721,-0.38393924
3191,0.1769688,-0.38127735
3192,0.603686,-0.3653101
3193,0.2520022,-0.37392974
3194,-0.21428967,-0.38358364
3195,0.23120378,-0.4149575
3196,0.27745786,-0.34894285
3197,-0.20042618,-0.33802956
3198,0.17251426,-0.44422662
3199,-0.28170958,-0.4103393
3200,-0.016818311,-0.39441225
3201,0.23193005,-0.47190115
3202,0.15490709,-0.4137497
3203,0.35892105,-0.37581682
3204,-0.13749576,-0.43769094
3205,0.094551235,-0.4565176
3206,-0.19715627,-0.39525673
3207,-0.52968085,-0.35509387
3208,-0.027139768,-0.32941577
3209,-0.8040636,-0.2231552
3210,0.23934565,-0.3722499
3211,-1.1218432,0.43562308
3212,0.2258035,0.018808445
3213,-0.33506402,-0.32266387
3214,0.84876364,-0.26910266
3215,0.2879881,-0.37820864
3216,-0.08906925,-0.43300474
3217,-0.80453265,-0.39027902
3218,0.19309698,-0.34856313
3219,0.31339285,-0.3386024
3220,0.5787923,-0.39900452
3221,0.033875342,-0.39834893
3222,0.36116722,-0.5056853
3223,-0.2665819,-0.5033113
3224,0.15272503,-0.44315585
3225,-0.37393993,-0.502286
3226,0.050173394,-0.48892424
3227,-0.37469393,-0.33188123
3228,0.9188208,-0.34880272
3229,-0.55663747,-0.38457093
3230,-0.17947765,-0.39347112
3231,-0.22761762,-0.4186369
3232,0.061322033,-0.52281165
3233,0.57408977,-0.47859228
3234,-0.44151244,-0.57157284
3235,-0.30968767,-0.44316095
3236,-0.71505076,-0.43029657
3237,0.2640981,-0.337285
3238,-0.3254351,-0.47328758
3239,0.46054655,-0.32404196
3240,-0.53072566,-0.3923378
3241,-0.55425304,-0.2563934
3242,0.28521463,-0.35587898
3243,0.5025684,-0.33094633
3244,0.21770866,-0.42180172
3245,-0.9370852,-0.32413068
3246,1.2612175,-0.03629955
3247,0.8870343,-0.22171825
3248,-0.28716075,-0.40524223
3249,-1.2151114,-0.28928834
3250,-0.06472777,-0.46794578
3251,-0.6671889,-0.3541317
3252,0.4421522,-0.4124484
3253,0.19972783,-0.4952973
3254,-0.6007212,-0.39495766
3255,0.26328188,-0.35233322
3256,0.08399303,-0.38795567
3257,-0.6916973,-0.30254862
3258,0.14649849,-0.35557434
3259,0.54439723,-0.33047682
3260,0.43691897,-0.34170106
3261,0.15242402,-0.38740575
3262,0.12773862,-0.43905446
3263,-0.27455696,-0.35014996
3264,-0.46785355,-0.41079444
3265,0.35247487,-0.283669
3266,-0.0149828205,-0.40081337
3267,0.1642166,-0.258546
3268,-0.6236967,-0.39069587
3269,-0.5485749,-0.35786033
3270,0.61621755,-0.3883182
3271,-0.15809605,-0.4749673
3272,-0.45700648,-0.31081653
3273,-0.8239856,0.013857133
3274,0.10115506,-0.3959824
3275,-0.33091992,-0.13720246
3276,-0.43957442,-0.31835088
3277,0.119074754,-0.39266512
3278,-0.08463205,-0.4779834
3279,-0.071138024,-0.46676517
3280,0.50662297,-0.24973051
3281,0.2647778,-0.40815067
3282,-0.24942389,-0.3613511
3283,0.15516602,-0.23535259
3284,0.20625223,-0.3693597
3285,-0.21377195,-0.38967407
3286,-0.21877043,-0.42306283
3287,0.36025572,-0.34715053
3288,-0.28694707,-0.42324045
3289,0.18068388,-0.45594233
3290,-0.4219408,-0.48102945
3291,-0.07239897,-0.4931518
3292,-0.3691901,0.008742741
3293,-0.7406902,-0.32669613
3294,0.61303467,-0.35137036
3295,0.54186285,-0.35627022
3296,0.5176109,-0.4555245
3297,-0.027066628,-0.36493695
3298,0.14848837,-0.31446043
3299,0.18445636,-0.24191752
3300,-0.37259638,-0.25800166
3301,-0.7480436,-0.34041882
3302,0.35102737,-0.31467083
3303,-0.24731262,-0.33195105
3304,0.13124742,-0.4143365
3305,-0.94316465,-0.34698606
3306,0.095447235,-0.38961777
3307,0.39325643,-0.45560172
3308,-0.69688815,-0.42158797
3309,0.2777006,-0.09988648
3310,0.33226576,-0.29516694
3311,-0.23052119,-0.3682065
3312,0.4946524,-0.47201318
3313,-0.14925557,-0.51108205
3314,-0.55147874,-0.399013
3315,-0.09925735,-0.45200303
3316,0.36626825,-0.36681923
3317,0.68294543,-0.40757093
3318,-0.40999538,-0.52949226
3319,0.24493766,-0.47618142
3320,0.6947683,-0.38251498
3321,-0.14206964,-0.5086029
3322,0.15349539,-0.5462113
3323,-0.773838,-0.38750747
3324,0.4324395,-0.5136876
3325,0.34288242,-0.5263389
3326,-0.046767436,-0.5289647
3327,-1.7836515,0.2984401
3328,-0.18730196,-0.37701812
3329,-1.122288,0.19741248
3330,0.3530667,-0.37136596
3331,-0.40632984,-0.0717625
3332,-1.0825306,0.15658927
3333,-0.33133522,0.102794744
3334,0.49979922,-0.2187642
3335,0.5722649,-0.04801565
3336,1.0334597,-0.25930262
3337,-0.31957212,-0.31012958
3338,0.33462942,-0.38947693
3339,-0.6968233,-0.37237525
3340,-0.97184706,-0.18343167
3341,-1.460782,1.1475693
3342,0.0804881,-0.26682124
3343,0.47986427,0.5747039
3344,1.1529379,0.12863277
3345,0.14962287,-0.08354414
3346,-0.03308952,-0.30229154
3347,-0.41025615,-0.37718627
3348,-0.15683682,-0.3730754
3349,0.6949833,-0.37680656
3350,-0.6826803,-0.4613165
3351,0.55258316,-0.2805151
3352,0.77287424,-0.25803143
3353,0.53038925,-0.19967382
3354,0.07808455,-0.35467458
3355,-0.3054923,-0.24365646
3356,0.4562981,-0.46570382
3357,-0.072282426,-0.39539993
3358,1.0855987,-0.13652919
3359,-0.6253573,-0.2818369
3360,-0.12039186,-0.3331251
3361,0.1417469,-0.2601568
3362,0.08037814,-0.3485898
3363,-0.33736604,-0.3219937
3364,0.09898531,-0.42952427
3365,0.42483345,-0.38039228
3366,0.07434424,-0.4271431
3367,-0.11185088,-0.32673073
3368,-0.19319388,-0.3455575
3369,0.1024299,-0.27646402
3370,-0.21863125,-0.390315
3371,-0.09776737,-0.39558756
3372,0.49930078,-0.349861
3373,-0.30071953,-0.45481852
3374,-0.37009096,-0.42069423
3375,-0.85560006,-0.08090727
3376,-0.8791748,-0.14676163
3377,-0.7958084,0.119974755
3378,-0.25867456,0.04434448
3379,0.44907296,-0.17253233
3380,-1.0845318,0.08776996
3381,-0.4556627,0.027126081
3382,0.3604376,-0.30196744
3383,0.59588397,-0.20989293
3384,-0.057963293,-0.22588336
3385,-0.06594509,-0.34992898
3386,-0.09680924,-0.39499733
3387,-0.6243345,0.25680608
3388,-0.15069206,-0.33852035
3389,-1.0144241,0.5788669
3390,1.2049276,0.10508146
3391,-0.56075734,0.17275882
3392,0.024013298,0.03280585
3393,0.27247775,-0.09076391
3394,-0.3807299,-0.19822767
3395,-0.23127411,-0.20765333
3396,0.06853966,-0.32959938
3397,-0.7960217,-0.26057667
3398,0.078005865,-0.088007025
3399,0.63383245,-0.26259288
3400,1.1297414,-0.12053585
3401,0.17693897,-0.26216638
3402,-0.25846845,-0.35170963
3403,-0.39408264,-0.22615874
3404,0.95880395,-0.32617673
3405,0.5575975,-0.1507554
3406,0.13909967,-0.3963348
3407,0.43222234,-0.311619
3408,-0.24327983,-0.4004249
3409,1.1113502,-0.21151985
3410,-0.28072882,-0.36610916
3411,0.18360911,-0.44880515
3412,-0.51082116,-0.34909308
3413,-0.57587665,-0.37208593
3414,-0.43405566,-0.33058465
3415,-0.6766374,-0.25868377
3416,-0.11896106,-0.42956436
3417,-0.98186815,-0.19505917
3418,0.77846026,-0.39583802
3419,0.9574836,-0.29518363
3420,0.19500162,-0.5230058
3421,-0.49985942,-0.5183858
3422,0.4649625,-0.4971024
3423,0.44601882,-0.45257527
3424,0.17973283,-0.45084152
3425,0.9235468,-0.36911842
3426,-0.52336395,-0.42324588
3427,-0.27239597,-0.4719343
3428,-0.5403923,-0.35714442
3429,-0.3295942,-0.47840184
3430,-0.45176286,-0.33333752
3431,-0.057323206,0.08067407
3432,0.4688846,-0.3710441
3433,-1.1056359,-0.2752797
3434,0.44717005,-0.39315176
3435,0.37505504,-0.39625594
3436,0.16891205,-0.475753
3437,-1.4618869,-0.41173366
3438,-0.4136617,-0.40860885
3439,-0.29466116,-0.2878616
3440,-0.90305316,0.037826754
3441,0.52586764,-0.27403486
3442,0.8908252,-0.2765739
3443,-0.40996802,-0.36199167
3444,0.7448508,-0.3940554
3445,0.363999,-0.30951697
3446,-0.08112104,-0.3420857
3447,-0.30499592,-0.48178464
3448,0.7171425,-0.43451336
3449,-0.29183194,-0.4922005
3450,0.30004078,-0.5152292
3451,-0.16517517,-0.43178737
3452,-0.67265505,-0.38728768
3453,-0.1950487,-0.4738311
3454,-0.29853442,-0.3296382
3455,0.54897225,-0.424087
3456,-0.21845302,-0.443819
3457,0.3790953,-0.44785208
3458,0.27283588,-0.40156206
3459,0.16998614,-0.31220675
3460,-0.5695883,-0.39268246
3461,-0.046446715,-0.28669453
3462,0.03554497,-0.30236417
3463,-1.1181693,-0.19472826
3464,-1.0834897,0.35917294
3465,1.0213919,-0.13638651
3466,0.4365852,-0.35201842
3467,-0.55687827,-0.20774847
3468,-0.014333829,-0.23887739
3469,-0.5907666,-0.3621441
3470,0.65778893,-0.30422145
3471,-0.5314825,-0.3209426
3472,-0.03273743,-0.15239663
3473,-0.64589846,-0.10699836
3474,-0.51771444,0.2660439
3475,0.5209755,-0.19779152
3476,-0.5335781,-0.13293648
3477,-0.11389002,-0.14229399
3478,-0.4399319,0.225952
3479,0.5162326,-0.042588066
3480,-0.31981507,-0.21993864
3481,0.5702533,-0.20622224
3482,0.2553277,-0.22213788
3483,-1.1149745,0.05846507
3484,-0.35271576,-0.08998457
3485,1.2003603,0.27852932
3486,-1.4185381,0.9450163
3487,1.6596068,0.30550817
3488,0.85777116,0.6800299
3489,-0.51364,-0.0898541
3490,-0.5083062,-0.1794994
3491,0.34050593,-0.34891
3492,0.9035396,-0.30692565
3493,-0.20526852,-0.23307201
3494,-0.2993103,-0.36891797
3495,0.6999065,-0.1080747
3496,-0.8543198,-0.27996868
3497,-0.22333314,-0.23597383
3498,-0.986197,-0.3305079
3499,1.2980336,-0.20503913
3500,0.88582593,-0.29306832
3501,-0.69847614,-0.29070717
3502,0.0025253035,-0.41698456
3503,0.45898205,-0.44347045
3504,1.1550627,-0.2210905
3505,-0.51106524,-0.37295723
3506,1.3432211,-0.11819522
3507,-0.27685866,-0.02794162
3508,0.1981434,-0.34078786
3509,0.09719375,-0.44793853
3510,-0.6461022,-0.30856612
3511,0.2214636,-0.42766833
3512,-0.9369811,-0.36616692
3513,-0.43228507,-0.4233887
3514,0.042434696,-0.45905676
3515,-0.099369295,-0.4280708
3516,-0.95361,-0.24710542
3517,0.71097744,-0.26375785
3518,0.28514692,-0.31455773
3519,2.7068522,0.94461626
3520,1.2272152,0.06395453
3521,0.14774686,-0.07896991
3522,0.49182132,0.062183235
3523,-0.8353362,-0.054966245
3524,1.1397028,-0.079387374
3525,0.79503006,-0.17722425
3526,0.06398924,-0.098796494
3527,0.4871506,0.056187015
3528,1.7063302,1.0120099
3529,-0.36660492,-0.054402865
